in Hz,Spectrum in dBm
6.51256E+05,-5.11656E+01
6.51268E+05,-5.10656E+01
6.51279E+05,-5.12056E+01
6.51291E+05,-5.15856E+01
6.51302E+05,-5.23056E+01
6.51314E+05,-5.33256E+01
6.51325E+05,-5.47656E+01
6.51337E+05,-5.65656E+01
6.51348E+05,-5.83656E+01
6.51360E+05,-5.94456E+01
6.51371E+05,-5.93856E+01
6.51383E+05,-5.88256E+01
6.51394E+05,-5.86256E+01
6.51406E+05,-5.92856E+01
6.51417E+05,-6.12456E+01
6.51428E+05,-6.57056E+01
6.51440E+05,-8.37256E+01
6.51451E+05,-6.69456E+01
6.51463E+05,-6.02856E+01
6.51474E+05,-5.68656E+01
6.51486E+05,-5.49256E+01
6.51497E+05,-5.39856E+01
6.51509E+05,-5.38856E+01
6.51520E+05,-5.46056E+01
6.51532E+05,-5.62856E+01
6.51543E+05,-5.91656E+01
6.51555E+05,-6.29456E+01
6.51566E+05,-6.30656E+01
6.51578E+05,-5.94256E+01
6.51589E+05,-5.66856E+01
6.51601E+05,-5.51656E+01
6.51612E+05,-5.46256E+01
6.51624E+05,-5.49056E+01
6.51635E+05,-5.58856E+01
6.51647E+05,-5.72056E+01
6.51658E+05,-5.78456E+01
6.51670E+05,-5.69256E+01
6.51681E+05,-5.51856E+01
6.51693E+05,-5.37056E+01
6.51704E+05,-5.28056E+01
6.51716E+05,-5.25856E+01
6.51727E+05,-5.30256E+01
6.51739E+05,-5.42456E+01
6.51750E+05,-5.63456E+01
6.51762E+05,-5.94456E+01
6.51773E+05,-6.24256E+01
6.51785E+05,-6.14856E+01
6.51796E+05,-5.86056E+01
6.51808E+05,-5.65456E+01
6.51819E+05,-5.54256E+01
6.51831E+05,-5.50656E+01
6.51842E+05,-5.53456E+01
6.51854E+05,-5.61256E+01
6.51865E+05,-5.72856E+01
6.51877E+05,-5.86456E+01
6.51888E+05,-5.99656E+01
6.51900E+05,-6.11056E+01
6.51911E+05,-6.21256E+01
6.51923E+05,-6.29256E+01
6.51934E+05,-6.28056E+01
6.51946E+05,-6.12056E+01
6.51957E+05,-5.88656E+01
6.51969E+05,-5.66856E+01
6.51980E+05,-5.49856E+01
6.51992E+05,-5.38056E+01
6.52003E+05,-5.31056E+01
6.52014E+05,-5.28456E+01
6.52026E+05,-5.30256E+01
6.52037E+05,-5.35856E+01
6.52049E+05,-5.45056E+01
6.52060E+05,-5.57856E+01
6.52072E+05,-5.73656E+01
6.52083E+05,-5.91056E+01
6.52095E+05,-6.08456E+01
6.52106E+05,-6.22256E+01
6.52118E+05,-6.29256E+01
6.52129E+05,-6.28656E+01
6.52141E+05,-6.21256E+01
6.52152E+05,-6.08256E+01
6.52164E+05,-5.92256E+01
6.52175E+05,-5.75256E+01
6.52187E+05,-5.58456E+01
6.52198E+05,-5.43856E+01
6.52210E+05,-5.32056E+01
6.52221E+05,-5.23456E+01
6.52233E+05,-5.18856E+01
6.52244E+05,-5.19256E+01
6.52256E+05,-5.25056E+01
6.52267E+05,-5.38656E+01
6.52279E+05,-5.64256E+01
6.52290E+05,-6.13456E+01
6.52302E+05,-6.96656E+01
6.52313E+05,-6.09456E+01
6.52325E+05,-5.54456E+01
6.52336E+05,-5.23656E+01
6.52348E+05,-5.05256E+01
6.52359E+05,-4.95656E+01
6.52371E+05,-4.92456E+01
6.52382E+05,-4.95856E+01
6.52394E+05,-5.05856E+01
6.52405E+05,-5.23456E+01
6.52417E+05,-5.50056E+01
6.52428E+05,-5.87056E+01
6.52440E+05,-6.17456E+01
6.52451E+05,-6.04456E+01
6.52463E+05,-5.81056E+01
6.52474E+05,-5.69256E+01
6.52486E+05,-5.68656E+01
6.52497E+05,-5.78656E+01
6.52509E+05,-5.96056E+01
6.52520E+05,-6.05256E+01
6.52532E+05,-5.88256E+01
6.52543E+05,-5.61856E+01
6.52555E+05,-5.41256E+01
6.52566E+05,-5.28056E+01
6.52578E+05,-5.21656E+01
6.52589E+05,-5.22256E+01
6.52600E+05,-5.28056E+01
6.52612E+05,-5.40656E+01
6.52623E+05,-5.60256E+01
6.52635E+05,-5.88256E+01
6.52646E+05,-6.26656E+01
6.52658E+05,-6.76656E+01
6.52669E+05,-7.10056E+01
6.52681E+05,-6.95256E+01
6.52692E+05,-6.76856E+01
6.52704E+05,-6.63056E+01
6.52715E+05,-6.49456E+01
6.52727E+05,-6.35656E+01
6.52738E+05,-6.25456E+01
6.52750E+05,-6.21656E+01
6.52761E+05,-6.26056E+01
6.52773E+05,-6.38856E+01
6.52784E+05,-6.52856E+01
6.52796E+05,-6.45456E+01
6.52807E+05,-6.16656E+01
6.52819E+05,-5.89456E+01
6.52830E+05,-5.70056E+01
6.52842E+05,-5.58656E+01
6.52853E+05,-5.54456E+01
6.52865E+05,-5.57056E+01
6.52876E+05,-5.65856E+01
6.52888E+05,-5.79856E+01
6.52899E+05,-5.93056E+01
6.52911E+05,-5.94856E+01
6.52922E+05,-5.83256E+01
6.52934E+05,-5.69856E+01
6.52945E+05,-5.61256E+01
6.52957E+05,-5.59856E+01
6.52968E+05,-5.66456E+01
6.52980E+05,-5.82056E+01
6.52991E+05,-6.06656E+01
6.53003E+05,-6.25256E+01
6.53014E+05,-6.07856E+01
6.53026E+05,-5.77456E+01
6.53037E+05,-5.54456E+01
6.53049E+05,-5.40456E+01
6.53060E+05,-5.33856E+01
6.53072E+05,-5.34256E+01
6.53083E+05,-5.41656E+01
6.53095E+05,-5.57056E+01
6.53106E+05,-5.83056E+01
6.53118E+05,-6.26856E+01
6.53129E+05,-7.12456E+01
6.53141E+05,-6.95256E+01
6.53152E+05,-6.28856E+01
6.53163E+05,-5.97056E+01
6.53175E+05,-5.79856E+01
6.53186E+05,-5.71256E+01
6.53198E+05,-5.68456E+01
6.53209E+05,-5.69256E+01
6.53221E+05,-5.72056E+01
6.53232E+05,-5.76456E+01
6.53244E+05,-5.81456E+01
6.53255E+05,-5.87056E+01
6.53267E+05,-5.93856E+01
6.53278E+05,-6.00856E+01
6.53290E+05,-6.06656E+01
6.53301E+05,-6.08856E+01
6.53313E+05,-6.03856E+01
6.53324E+05,-5.93256E+01
6.53336E+05,-5.80456E+01
6.53347E+05,-5.67856E+01
6.53359E+05,-5.56656E+01
6.53370E+05,-5.47656E+01
6.53382E+05,-5.40656E+01
6.53393E+05,-5.35456E+01
6.53405E+05,-5.32656E+01
6.53416E+05,-5.31856E+01
6.53428E+05,-5.33256E+01
6.53439E+05,-5.37256E+01
6.53451E+05,-5.44056E+01
6.53462E+05,-5.54056E+01
6.53474E+05,-5.68256E+01
6.53485E+05,-5.87256E+01
6.53497E+05,-6.13456E+01
6.53508E+05,-6.50456E+01
6.53520E+05,-7.07856E+01
6.53531E+05,-7.76256E+01
6.53543E+05,-7.26056E+01
6.53554E+05,-6.87856E+01
6.53566E+05,-6.68056E+01
6.53577E+05,-6.54056E+01
6.53589E+05,-6.37056E+01
6.53600E+05,-6.14856E+01
6.53612E+05,-5.90856E+01
6.53623E+05,-5.69256E+01
6.53635E+05,-5.51656E+01
6.53646E+05,-5.38456E+01
6.53658E+05,-5.29656E+01
6.53669E+05,-5.25456E+01
6.53681E+05,-5.25656E+01
6.53692E+05,-5.30656E+01
6.53704E+05,-5.41256E+01
6.53715E+05,-5.58656E+01
6.53727E+05,-5.85456E+01
6.53738E+05,-6.28056E+01
6.53749E+05,-7.07256E+01
6.53761E+05,-7.20056E+01
6.53772E+05,-6.47256E+01
6.53784E+05,-6.12656E+01
6.53795E+05,-5.93056E+01
6.53807E+05,-5.81056E+01
6.53818E+05,-5.72456E+01
6.53830E+05,-5.66056E+01
6.53841E+05,-5.60856E+01
6.53853E+05,-5.57656E+01
6.53864E+05,-5.57456E+01
6.53876E+05,-5.61656E+01
6.53887E+05,-5.71256E+01
6.53899E+05,-5.88056E+01
6.53910E+05,-6.12456E+01
6.53922E+05,-6.35456E+01
6.53933E+05,-6.29656E+01
6.53945E+05,-6.02456E+01
6.53956E+05,-5.79256E+01
6.53968E+05,-5.63856E+01
6.53979E+05,-5.55856E+01
6.53991E+05,-5.53656E+01
6.54002E+05,-5.56856E+01
6.54014E+05,-5.64056E+01
6.54025E+05,-5.73856E+01
6.54037E+05,-5.83056E+01
6.54048E+05,-5.88856E+01
6.54060E+05,-5.89456E+01
6.54071E+05,-5.86456E+01
6.54083E+05,-5.82256E+01
6.54094E+05,-5.77056E+01
6.54106E+05,-5.69856E+01
6.54117E+05,-5.60656E+01
6.54129E+05,-5.50856E+01
6.54140E+05,-5.42056E+01
6.54152E+05,-5.35856E+01
6.54163E+05,-5.33256E+01
6.54175E+05,-5.35056E+01
6.54186E+05,-5.42456E+01
6.54198E+05,-5.56056E+01
6.54209E+05,-5.78856E+01
6.54221E+05,-6.14456E+01
6.54232E+05,-6.63056E+01
6.54244E+05,-6.58456E+01
6.54255E+05,-6.14456E+01
6.54267E+05,-5.84856E+01
6.54278E+05,-5.67256E+01
6.54290E+05,-5.57656E+01
6.54301E+05,-5.53656E+01
6.54313E+05,-5.54256E+01
6.54324E+05,-5.58656E+01
6.54335E+05,-5.65856E+01
6.54347E+05,-5.75856E+01
6.54358E+05,-5.88256E+01
6.54370E+05,-6.03656E+01
6.54381E+05,-6.21656E+01
6.54393E+05,-6.43856E+01
6.54404E+05,-6.70056E+01
6.54416E+05,-6.98456E+01
6.54427E+05,-7.23456E+01
6.54439E+05,-7.29856E+01
6.54450E+05,-7.05056E+01
6.54462E+05,-6.64656E+01
6.54473E+05,-6.26056E+01
6.54485E+05,-5.93856E+01
6.54496E+05,-5.67456E+01
6.54508E+05,-5.46656E+01
6.54519E+05,-5.30656E+01
6.54531E+05,-5.18856E+01
6.54542E+05,-5.11056E+01
6.54554E+05,-5.06656E+01
6.54565E+05,-5.05856E+01
6.54577E+05,-5.07856E+01
6.54588E+05,-5.12656E+01
6.54600E+05,-5.19656E+01
6.54611E+05,-5.27256E+01
6.54623E+05,-5.33656E+01
6.54634E+05,-5.36456E+01
6.54646E+05,-5.35056E+01
6.54657E+05,-5.30256E+01
6.54669E+05,-5.24856E+01
6.54680E+05,-5.20456E+01
6.54692E+05,-5.17856E+01
6.54703E+05,-5.17056E+01
6.54715E+05,-5.19256E+01
6.54726E+05,-5.23656E+01
6.54738E+05,-5.30856E+01
6.54749E+05,-5.40656E+01
6.54761E+05,-5.52856E+01
6.54772E+05,-5.67456E+01
6.54784E+05,-5.84456E+01
6.54795E+05,-6.03256E+01
6.54807E+05,-6.20456E+01
6.54818E+05,-6.28056E+01
6.54830E+05,-6.19656E+01
6.54841E+05,-6.01656E+01
6.54853E+05,-5.84056E+01
6.54864E+05,-5.70456E+01
6.54876E+05,-5.61656E+01
6.54887E+05,-5.58456E+01
6.54898E+05,-5.60656E+01
6.54910E+05,-5.69456E+01
6.54921E+05,-5.84856E+01
6.54933E+05,-6.06056E+01
6.54944E+05,-6.20856E+01
6.54956E+05,-6.08456E+01
6.54967E+05,-5.82456E+01
6.54979E+05,-5.60056E+01
6.54990E+05,-5.43856E+01
6.55002E+05,-5.33056E+01
6.55013E+05,-5.26256E+01
6.55025E+05,-5.22656E+01
6.55036E+05,-5.20056E+01
6.55048E+05,-5.18456E+01
6.55059E+05,-5.17056E+01
6.55071E+05,-5.16656E+01
6.55082E+05,-5.18056E+01
6.55094E+05,-5.22656E+01
6.55105E+05,-5.31256E+01
6.55117E+05,-5.46456E+01
6.55128E+05,-5.70656E+01
6.55140E+05,-6.11456E+01
6.55151E+05,-6.93256E+01
6.55163E+05,-7.12056E+01
6.55174E+05,-6.28856E+01
6.55186E+05,-5.94456E+01
6.55197E+05,-5.79056E+01
6.55209E+05,-5.75856E+01
6.55220E+05,-5.83456E+01
6.55232E+05,-6.03056E+01
6.55243E+05,-6.39256E+01
6.55255E+05,-7.03856E+01
6.55266E+05,-7.09056E+01
6.55278E+05,-6.51856E+01
6.55289E+05,-6.23856E+01
6.55301E+05,-6.14456E+01
6.55312E+05,-6.19256E+01
6.55324E+05,-6.38856E+01
6.55335E+05,-6.72856E+01
6.55347E+05,-6.74256E+01
6.55358E+05,-6.27456E+01
6.55370E+05,-5.90656E+01
6.55381E+05,-5.65856E+01
6.55393E+05,-5.49656E+01
6.55404E+05,-5.39456E+01
6.55416E+05,-5.33456E+01
6.55427E+05,-5.30856E+01
6.55439E+05,-5.30856E+01
6.55450E+05,-5.32856E+01
6.55462E+05,-5.37256E+01
6.55473E+05,-5.44256E+01
6.55484E+05,-5.55456E+01
6.55496E+05,-5.72856E+01
6.55507E+05,-6.00856E+01
6.55519E+05,-6.49056E+01
6.55530E+05,-7.43856E+01
6.55542E+05,-6.73856E+01
6.55553E+05,-6.15856E+01
6.55565E+05,-5.85456E+01
6.55576E+05,-5.67856E+01
6.55588E+05,-5.58256E+01
6.55599E+05,-5.53656E+01
6.55611E+05,-5.52056E+01
6.55622E+05,-5.51056E+01
6.55634E+05,-5.49256E+01
6.55645E+05,-5.46056E+01
6.55657E+05,-5.42656E+01
6.55668E+05,-5.40456E+01
6.55680E+05,-5.40056E+01
6.55691E+05,-5.42456E+01
6.55703E+05,-5.46856E+01
6.55714E+05,-5.52256E+01
6.55726E+05,-5.56656E+01
6.55737E+05,-5.57656E+01
6.55749E+05,-5.54456E+01
6.55760E+05,-5.48456E+01
6.55772E+05,-5.41256E+01
6.55783E+05,-5.34456E+01
6.55795E+05,-5.28456E+01
6.55806E+05,-5.23856E+01
6.55818E+05,-5.21256E+01
6.55829E+05,-5.20856E+01
6.55841E+05,-5.23456E+01
6.55852E+05,-5.30656E+01
6.55864E+05,-5.43656E+01
6.55875E+05,-5.65256E+01
6.55887E+05,-6.01656E+01
6.55898E+05,-6.69056E+01
6.55910E+05,-6.81056E+01
6.55921E+05,-6.10056E+01
6.55933E+05,-5.72856E+01
6.55944E+05,-5.52456E+01
6.55956E+05,-5.42456E+01
6.55967E+05,-5.40256E+01
6.55979E+05,-5.45256E+01
6.55990E+05,-5.57256E+01
6.56002E+05,-5.76456E+01
6.56013E+05,-6.02856E+01
6.56025E+05,-6.32456E+01
6.56036E+05,-6.50856E+01
6.56047E+05,-6.49056E+01
6.56059E+05,-6.44456E+01
6.56070E+05,-6.49056E+01
6.56082E+05,-6.67056E+01
6.56093E+05,-7.04656E+01
6.56105E+05,-7.80656E+01
6.56116E+05,-8.13056E+01
6.56128E+05,-7.52656E+01
6.56139E+05,-7.44056E+01
6.56151E+05,-7.59256E+01
6.56162E+05,-7.15256E+01
6.56174E+05,-6.53456E+01
6.56185E+05,-6.10656E+01
6.56197E+05,-5.81656E+01
6.56208E+05,-5.62856E+01
6.56220E+05,-5.52456E+01
6.56231E+05,-5.49456E+01
6.56243E+05,-5.54456E+01
6.56254E+05,-5.68056E+01
6.56266E+05,-5.91656E+01
6.56277E+05,-6.21256E+01
6.56289E+05,-6.25056E+01
6.56300E+05,-5.97856E+01
6.56312E+05,-5.74256E+01
6.56323E+05,-5.61856E+01
6.56335E+05,-5.60656E+01
6.56346E+05,-5.72056E+01
6.56358E+05,-6.02056E+01
6.56369E+05,-6.78656E+01
6.56381E+05,-7.05656E+01
6.56392E+05,-5.97056E+01
6.56404E+05,-5.51656E+01
6.56415E+05,-5.25656E+01
6.56427E+05,-5.11056E+01
6.56438E+05,-5.03856E+01
6.56450E+05,-5.03256E+01
6.56461E+05,-5.08256E+01
6.56473E+05,-5.17856E+01
6.56484E+05,-5.29656E+01
6.56496E+05,-5.41056E+01
6.56507E+05,-5.46856E+01
6.56519E+05,-5.46256E+01
6.56530E+05,-5.43656E+01
6.56542E+05,-5.43856E+01
6.56553E+05,-5.49456E+01
6.56565E+05,-5.61856E+01
6.56576E+05,-5.83056E+01
6.56588E+05,-6.16656E+01
6.56599E+05,-6.70456E+01
6.56611E+05,-7.81056E+01
6.56622E+05,-8.07656E+01
6.56633E+05,-7.54656E+01
6.56645E+05,-7.94656E+01
6.56656E+05,-7.97656E+01
6.56668E+05,-6.84456E+01
6.56679E+05,-6.31256E+01
6.56691E+05,-6.00456E+01
6.56702E+05,-5.83056E+01
6.56714E+05,-5.76856E+01
6.56725E+05,-5.81256E+01
6.56737E+05,-5.98656E+01
6.56748E+05,-6.35656E+01
6.56760E+05,-6.98456E+01
6.56771E+05,-6.53056E+01
6.56783E+05,-5.98256E+01
6.56794E+05,-5.67656E+01
6.56806E+05,-5.51456E+01
6.56817E+05,-5.45656E+01
6.56829E+05,-5.49056E+01
6.56840E+05,-5.62056E+01
6.56852E+05,-5.84656E+01
6.56863E+05,-6.10456E+01
6.56875E+05,-6.09056E+01
6.56886E+05,-5.82656E+01
6.56898E+05,-5.60056E+01
6.56909E+05,-5.47656E+01
6.56921E+05,-5.44656E+01
6.56932E+05,-5.51056E+01
6.56944E+05,-5.68056E+01
6.56955E+05,-5.98256E+01
6.56967E+05,-6.35056E+01
6.56978E+05,-6.27056E+01
6.56990E+05,-5.91456E+01
6.57001E+05,-5.68056E+01
6.57013E+05,-5.57656E+01
6.57024E+05,-5.59056E+01
6.57036E+05,-5.73256E+01
6.57047E+05,-6.05656E+01
6.57059E+05,-6.63656E+01
6.57070E+05,-6.39256E+01
6.57082E+05,-5.79856E+01
6.57093E+05,-5.44856E+01
6.57105E+05,-5.24256E+01
6.57116E+05,-5.13456E+01
6.57128E+05,-5.10056E+01
6.57139E+05,-5.14456E+01
6.57151E+05,-5.26456E+01
6.57162E+05,-5.48656E+01
6.57174E+05,-5.86256E+01
6.57185E+05,-6.35256E+01
6.57197E+05,-6.07656E+01
6.57208E+05,-5.59256E+01
6.57219E+05,-5.27856E+01
6.57231E+05,-5.07856E+01
6.57242E+05,-4.95256E+01
6.57254E+05,-4.88456E+01
6.57265E+05,-4.86256E+01
6.57277E+05,-4.88456E+01
6.57288E+05,-4.95256E+01
6.57300E+05,-5.07056E+01
6.57311E+05,-5.24456E+01
6.57323E+05,-5.49456E+01
6.57334E+05,-5.82856E+01
6.57346E+05,-6.18056E+01
6.57357E+05,-6.23456E+01
6.57369E+05,-6.04456E+01
6.57380E+05,-5.90456E+01
6.57392E+05,-5.87256E+01
6.57403E+05,-5.95856E+01
6.57415E+05,-6.17456E+01
6.57426E+05,-6.57056E+01
6.57438E+05,-6.99056E+01
6.57449E+05,-6.60056E+01
6.57461E+05,-6.19256E+01
6.57472E+05,-5.95256E+01
6.57484E+05,-5.81856E+01
6.57495E+05,-5.74256E+01
6.57507E+05,-5.68456E+01
6.57518E+05,-5.62256E+01
6.57530E+05,-5.54256E+01
6.57541E+05,-5.46256E+01
6.57553E+05,-5.40456E+01
6.57564E+05,-5.38656E+01
6.57576E+05,-5.41656E+01
6.57587E+05,-5.49656E+01
6.57599E+05,-5.61856E+01
6.57610E+05,-5.72456E+01
6.57622E+05,-5.72056E+01
6.57633E+05,-5.59656E+01
6.57645E+05,-5.44656E+01
6.57656E+05,-5.33456E+01
6.57668E+05,-5.27456E+01
6.57679E+05,-5.26256E+01
6.57691E+05,-5.28856E+01
6.57702E+05,-5.32856E+01
6.57714E+05,-5.34856E+01
6.57725E+05,-5.32656E+01
6.57737E+05,-5.27856E+01
6.57748E+05,-5.23856E+01
6.57760E+05,-5.23456E+01
6.57771E+05,-5.28456E+01
6.57782E+05,-5.40656E+01
6.57794E+05,-5.59856E+01
6.57805E+05,-5.80656E+01
6.57817E+05,-5.82856E+01
6.57828E+05,-5.63256E+01
6.57840E+05,-5.43656E+01
6.57851E+05,-5.32056E+01
6.57863E+05,-5.29856E+01
6.57874E+05,-5.37856E+01
6.57886E+05,-5.58856E+01
6.57897E+05,-5.99456E+01
6.57909E+05,-6.41456E+01
6.57920E+05,-5.89656E+01
6.57932E+05,-5.44456E+01
6.57943E+05,-5.17856E+01
6.57955E+05,-5.03056E+01
6.57966E+05,-4.97456E+01
6.57978E+05,-4.99856E+01
6.57989E+05,-5.11056E+01
6.58001E+05,-5.31856E+01
6.58012E+05,-5.65256E+01
6.58024E+05,-6.02056E+01
6.58035E+05,-5.88256E+01
6.58047E+05,-5.53456E+01
6.58058E+05,-5.30456E+01
6.58070E+05,-5.18856E+01
6.58081E+05,-5.16256E+01
6.58093E+05,-5.21256E+01
6.58104E+05,-5.34256E+01
6.58116E+05,-5.55856E+01
6.58127E+05,-5.86256E+01
6.58139E+05,-6.20056E+01
6.58150E+05,-6.32256E+01
6.58162E+05,-6.17856E+01
6.58173E+05,-6.02856E+01
6.58185E+05,-5.92256E+01
6.58196E+05,-5.82456E+01
6.58208E+05,-5.70656E+01
6.58219E+05,-5.57456E+01
6.58231E+05,-5.46056E+01
6.58242E+05,-5.39056E+01
6.58254E+05,-5.38056E+01
6.58265E+05,-5.44256E+01
6.58277E+05,-5.59856E+01
6.58288E+05,-5.89056E+01
6.58300E+05,-6.39056E+01
6.58311E+05,-6.57656E+01
6.58323E+05,-6.01256E+01
6.58334E+05,-5.63656E+01
6.58346E+05,-5.42056E+01
6.58357E+05,-5.30856E+01
6.58368E+05,-5.27256E+01
6.58380E+05,-5.30456E+01
6.58391E+05,-5.39656E+01
6.58403E+05,-5.54056E+01
6.58414E+05,-5.72256E+01
6.58426E+05,-5.88656E+01
6.58437E+05,-5.94856E+01
6.58449E+05,-5.88856E+01
6.58460E+05,-5.78456E+01
6.58472E+05,-5.68856E+01
6.58483E+05,-5.61056E+01
6.58495E+05,-5.55256E+01
6.58506E+05,-5.50856E+01
6.58518E+05,-5.47856E+01
6.58529E+05,-5.45456E+01
6.58541E+05,-5.43456E+01
6.58552E+05,-5.41256E+01
6.58564E+05,-5.38056E+01
6.58575E+05,-5.34056E+01
6.58587E+05,-5.30456E+01
6.58598E+05,-5.28856E+01
6.58610E+05,-5.30656E+01
6.58621E+05,-5.37656E+01
6.58633E+05,-5.51456E+01
6.58644E+05,-5.75656E+01
6.58656E+05,-6.14456E+01
6.58667E+05,-6.55856E+01
6.58679E+05,-6.27856E+01
6.58690E+05,-5.90056E+01
6.58702E+05,-5.68856E+01
6.58713E+05,-5.61456E+01
6.58725E+05,-5.66656E+01
6.58736E+05,-5.87256E+01
6.58748E+05,-6.35656E+01
6.58759E+05,-7.47256E+01
6.58771E+05,-6.26056E+01
6.58782E+05,-5.69456E+01
6.58794E+05,-5.39056E+01
6.58805E+05,-5.22656E+01
6.58817E+05,-5.14856E+01
6.58828E+05,-5.14456E+01
6.58840E+05,-5.21256E+01
6.58851E+05,-5.33656E+01
6.58863E+05,-5.50856E+01
6.58874E+05,-5.68056E+01
6.58886E+05,-5.78056E+01
6.58897E+05,-5.80056E+01
6.58909E+05,-5.82856E+01
6.58920E+05,-5.94256E+01
6.58932E+05,-6.22256E+01
6.58943E+05,-6.70856E+01
6.58954E+05,-6.53656E+01
6.58966E+05,-5.97656E+01
6.58977E+05,-5.64256E+01
6.58989E+05,-5.46056E+01
6.59000E+05,-5.39256E+01
6.59012E+05,-5.42256E+01
6.59023E+05,-5.53256E+01
6.59035E+05,-5.66456E+01
6.59046E+05,-5.64456E+01
6.59058E+05,-5.43256E+01
6.59069E+05,-5.20856E+01
6.59081E+05,-5.04656E+01
6.59092E+05,-4.96656E+01
6.59104E+05,-4.97056E+01
6.59115E+05,-5.06656E+01
6.59127E+05,-5.28656E+01
6.59138E+05,-5.72856E+01
6.59150E+05,-6.82256E+01
6.59161E+05,-6.07256E+01
6.59173E+05,-5.42456E+01
6.59184E+05,-5.11456E+01
6.59196E+05,-4.95656E+01
6.59207E+05,-4.90256E+01
6.59219E+05,-4.94056E+01
6.59230E+05,-5.06656E+01
6.59242E+05,-5.30256E+01
6.59253E+05,-5.68656E+01
6.59265E+05,-6.21656E+01
6.59276E+05,-6.18456E+01
6.59288E+05,-5.82056E+01
6.59299E+05,-5.64856E+01
6.59311E+05,-5.64256E+01
6.59322E+05,-5.79456E+01
6.59334E+05,-6.09456E+01
6.59345E+05,-6.20856E+01
6.59357E+05,-5.81056E+01
6.59368E+05,-5.44856E+01
6.59380E+05,-5.21256E+01
6.59391E+05,-5.06056E+01
6.59403E+05,-4.96456E+01
6.59414E+05,-4.90456E+01
6.59426E+05,-4.86056E+01
6.59437E+05,-4.82256E+01
6.59449E+05,-4.80256E+01
6.59460E+05,-4.80856E+01
6.59472E+05,-4.86456E+01
6.59483E+05,-4.99856E+01
6.59495E+05,-5.25256E+01
6.59506E+05,-5.70256E+01
6.59517E+05,-6.00856E+01
6.59529E+05,-5.45656E+01
6.59540E+05,-5.05656E+01
6.59552E+05,-4.83056E+01
6.59563E+05,-4.73856E+01
6.59575E+05,-4.76056E+01
6.59586E+05,-4.91856E+01
6.59598E+05,-5.30056E+01
6.59609E+05,-6.31656E+01
6.59621E+05,-5.60256E+01
6.59632E+05,-4.90456E+01
6.59644E+05,-4.55056E+01
6.59655E+05,-4.35856E+01
6.59667E+05,-4.27656E+01
6.59678E+05,-4.29256E+01
6.59690E+05,-4.41456E+01
6.59701E+05,-4.68856E+01
6.59713E+05,-5.27856E+01
6.59724E+05,-6.70656E+01
6.59736E+05,-5.08856E+01
6.59747E+05,-4.59056E+01
6.59759E+05,-4.35656E+01
6.59770E+05,-4.27056E+01
6.59782E+05,-4.30656E+01
6.59793E+05,-4.47256E+01
6.59805E+05,-4.79056E+01
6.59816E+05,-5.01456E+01
6.59828E+05,-4.63656E+01
6.59839E+05,-4.25656E+01
6.59851E+05,-4.02856E+01
6.59862E+05,-3.92456E+01
6.59874E+05,-3.94256E+01
6.59885E+05,-4.11656E+01
6.59897E+05,-4.59056E+01
6.59908E+05,-6.20056E+01
6.59920E+05,-4.28256E+01
6.59931E+05,-3.65056E+01
6.59943E+05,-3.27456E+01
6.59954E+05,-3.02056E+01
6.59966E+05,-2.84456E+01
6.59977E+05,-2.72856E+01
6.59989E+05,-2.66256E+01
6.60000E+05,-2.63856E+01
6.60012E+05,-2.66056E+01
6.60023E+05,-2.72656E+01
6.60035E+05,-2.83856E+01
6.60046E+05,-3.01056E+01
6.60058E+05,-3.25656E+01
6.60069E+05,-3.61456E+01
6.60081E+05,-4.20056E+01
6.60092E+05,-5.62456E+01
6.60103E+05,-4.73256E+01
6.60115E+05,-4.19656E+01
6.60126E+05,-4.00256E+01
6.60138E+05,-3.97256E+01
6.60149E+05,-4.07056E+01
6.60161E+05,-4.30056E+01
6.60172E+05,-4.74056E+01
6.60184E+05,-5.71656E+01
6.60195E+05,-5.42056E+01
6.60207E+05,-4.75456E+01
6.60218E+05,-4.48056E+01
6.60230E+05,-4.38256E+01
6.60241E+05,-4.41056E+01
6.60253E+05,-4.55456E+01
6.60264E+05,-4.84656E+01
6.60276E+05,-5.40856E+01
6.60287E+05,-6.83456E+01
6.60299E+05,-5.60256E+01
6.60310E+05,-5.11456E+01
6.60322E+05,-4.92256E+01
6.60333E+05,-4.89256E+01
6.60345E+05,-4.98456E+01
6.60356E+05,-5.19256E+01
6.60368E+05,-5.46256E+01
6.60379E+05,-5.53456E+01
6.60391E+05,-5.32256E+01
6.60402E+05,-5.12656E+01
6.60414E+05,-5.03256E+01
6.60425E+05,-5.04656E+01
6.60437E+05,-5.16656E+01
6.60448E+05,-5.38856E+01
6.60460E+05,-5.65656E+01
6.60471E+05,-5.65456E+01
6.60483E+05,-5.39456E+01
6.60494E+05,-5.17856E+01
6.60506E+05,-5.06056E+01
6.60517E+05,-5.03256E+01
6.60529E+05,-5.08456E+01
6.60540E+05,-5.20456E+01
6.60552E+05,-5.38456E+01
6.60563E+05,-5.58456E+01
6.60575E+05,-5.75256E+01
6.60586E+05,-5.88256E+01
6.60598E+05,-6.06656E+01
6.60609E+05,-6.39656E+01
6.60621E+05,-6.34456E+01
6.60632E+05,-5.74456E+01
6.60644E+05,-5.29856E+01
6.60655E+05,-5.00456E+01
6.60667E+05,-4.80856E+01
6.60678E+05,-4.69256E+01
6.60689E+05,-4.64656E+01
